时间,标题,url,内容
2017-06-26 11:40:17,麦肯锡：零售业要跳出纯电商思维,http://www.ebrun.com/20170625/236365.shtml,麦肯锡22日发布了2017中国数字消费者研究报告，试图揭示“新零售”时代的趋势：即线上线下相融合的全渠道购物成为主流消费方式；消费者期待随时随地随性进行“场景触发式购物”；社交电商有望成为新增长点；消费者对超出标准产品和常规服务的需求不断增加。麦肯锡全球资深董事合伙人王玮表示，为适应消费者对线下和线上购物的期待，企业必须跳出纯电商渠道思维。“观察电商巨头的动作会发现，他们正在进行多渠道发展，纯电商的发展模式到了一定的局限，我们的数据也显示，对网上购物的消费者来说，一线城市将近饱和，在低线城市则增速很快。接下来要思考的问题是，怎么捕捉消费者全渠道。”
2017-06-26 10:55:30,百联集团riso开店，探索新零售业态,,6月26日，RISO首店在上海正式开业，这是百联集团对新零售业态的探索。“商业零售正在从价格型消费向价值类消费、体验式消费、个性化消费转变，百联集团总裁徐子瑛指出，百联集团的新零售模式，着重于重塑零售价值，带给消费者关于生活方式的更好体验，并不仅是简单的线上线下融合。在这里，可以就餐、购物、看书、欣赏音乐，未来，还将融入艺术、文化等更多业态，以呈现触手可及的品质生活。
2017-06-23 17:07:12,中兴通讯副总裁温良良：小鲜5销量目标冲击200万台,http://tech.ifeng.com/a/20170623/44642547_0.shtml,昨天下午，中兴通讯正式发布了小鲜5，该机3GBRAM+16GBROM版售价999元，4GBRAM+32GBROM版则是1399元。小鲜5最大的卖点在于后置1300万像素（主）+200万像素（副）双摄像头，支持人像模式、3D拍摄等功能。“这一款产品我们也是寄予了很多厚望，是和中国电信打造的全网通产品，适合开放市场和电商等各个渠道销售，也是新零售的一个方向。”中兴通讯副总裁温良良表示，这一代小鲜5的销量目标是保底100万台，冲击200万台。
2017-06-23 16:17:26,云鸟科技鸟眼2.0赋能新零售，科技物流再升级,,6月23日，云鸟科技召开主题为“智控·赋能新零售”的“鸟眼系统”2.0版本升级品牌战略发布会，会上发布了“鸟眼”的第三只眼“实时配送大屏”，并对账号体系、数据运营等几项功能进行升级，可对货物运输过程进行全面掌控，也再次提升了城配效率。
2017-06-22 09:28:44,有赞的新零售逻辑：门店建线上渠道是趋势,,调研了200多家线下门店商家之后，网上开店工具有赞产品团队发现，商家为了经营好门店生意，不得不购买客户管理软件、收银软硬件、进销存管理软件、财务记账软件、网上开店软件、互联网营销工具等，而这些软件之间，并没有实现互通。这也是有赞、微盟、二维火等公司看到的新零售商机。朱宁说：“我们理解的新零售特别简单，五年、十年以后的新零售一定是运用了人工智能、根据客户画像的C2B、柔性供应链等形式。现在就是把货放到网上卖，然后把门店的用户拉到网上去，同时在网上营销。”（21世纪经济报道）
2017-06-20 11:33:16,天猫618虚拟试衣技术受宠 或成服饰类目标配,http://www.ebrun.com/20170620/235953.shtml,在天猫618理想生活节的新零售体验馆里，智能科技成为关注重点。据悉，虚拟试衣技术或将成为天猫服饰的标配，可供用户1分钟试穿近百件服装。用户可以在30秒内建立一个1:1虚拟形象，虚拟形象拥有用户自己真实的五官样貌以及身材。其中，智能尺码推荐和智能DIY搭配技术，可以为用户精准推荐符合身材的服装，后者更可以实现上下装与配件的自由搭配，任意多件衣服自由搭配试穿的效果。
2017-06-18 17:29:52,西王食品：与阿里健康进行新零售合作,,西王食品晚间公告，与阿里健康签署战略合作签约仪式会议备忘录，双方将进行全产品、全渠道、全链路的新零售合作，包括但不限于阿里健康所属的阿里健康大药房，天猫旗舰店等。备忘录下的具体项目双方将另行签署协议。
2017-06-17 15:32:10,天猫新零售体验馆杭州亮相,http://www.linkshop.com.cn/web/archives/2017/380255.shtml,6月17日，天猫在杭州嘉里中心和城西银泰城开设了“新零售体验馆”，批量展示了AR天眼、未来试妆镜、虚拟试衣间等一系列技术驱动的新零售产品。天猫营销平台事业部总经理刘博坦言，这次做新零售体验馆，是天猫第一次在这种线下项目中，技术人员的投入超过市场人员。天猫新零售体验馆，或许可以让人一窥未来5-10年的新零售场景。
2017-06-16 18:08:11,京东新零售门店确定,http://www.linkshop.com.cn/web/archives/2017/380214.shtml,京东线下生鲜店选址初步确定：第一家店位于京东总部附近的亦庄大族广场，经营面积在4000平米，第二家店位于海淀区清河中街的五彩城，经营面积在2000平米左右。而京东最热衷的朝阳区西大望路合生汇购物中心，与盒马鲜生十里堡店直线距离只有3公里。
2017-06-16 13:50:42,美国梅西百货加盟天猫618,http://www.linkshop.com.cn/web/archives/2017/380174.shtml,6月15日，美国梅西百货宣布加入天猫618理想生活狂欢节。在6月15日至6月17日期间，梅西百货在上海悦荟广场以新零售体验馆展示Macy's品牌精神和生活。在新零售体验馆中，消费者可以通过扫描二维码挑选梅西百货在天猫国际旗舰店中的丰富商品，现场领取优惠券使用。
2017-06-15 18:27:04,优信宣布启动“全国直购”业务，发布品牌升级战略,http://tech.sina.com.cn/i/2017-06-15/doc-ifyhfnrf9209007.shtml,优信集团举行“品牌焕新暨战略发布会”，宣布启动“全国直购”业务。优信集团董事长兼CEO戴琨表示，优信将通过布局线下门店、物流网络及服务保障进入新零售时代。
2017-06-14 22:53:27,探索未来新零售，Wheelys发布无人巴士  ,,诞生于瑞典、孵化于硅谷的智能移动咖啡车品牌Wheelys，近日在合肥首次揭幕了Wheelys无人巴士。AI技术附体的Wheelys无人巴士（TheMobyStore），属于Wheelys247无人便利店的全新版本，除了24小时全年无休为用户提供零售服务，同时自带移动属性，随叫随到，通过手机应用便能完成购物操作。
2017-06-14 15:29:43,618年中大战在即，今年呈现以下六大趋势,http://www.linkshop.com.cn/web/archives/2017/379963.shtml,中国电子商务研究中心主任曹磊认为，首个“新零售”背景下的“618”电商年中大促有以下六大特点与新趋势：从向消费者销售单车商品向为服务满足消费者内在需求转变。从“屌丝经济”向“精英经济”转变。从以电商为主参与的游戏转为为线上线下联动的行业年中大促。战场从国内战场延伸至国外。从单一的由上而下转变为由上而下推动自下而上推动。发展势头逼近双十一。
2017-06-13 16:44:54,新华联集团与阿里巴巴等企业共同投资新零售,,新华联集团6月13日官方微信披露，近日，新华联控股与阿里巴巴、云锋投资、红树林创业、民生资本、余杭产业基金等企业共同设立杭州瀚云新领股权合伙企业，全面布局投资新零售。设立杭州瀚云新领股权合伙企业总投资150亿元，第一期投资80亿元。新华联投资8亿元，占股5.34%；阿里巴巴投资15亿元。
2017-06-13 13:29:29,54位全球领导品牌CEO天猫闭门会，阿里CEO张勇提“五个支柱”,,今日，包括Burberry、LVMH在内的54位全球领导品牌CEO，参与天猫闭门会。会上，阿里CEO张勇表示，“四个重构、五个支柱”正在重新定义全球零售。新零售是大数据驱动下现代商业人、货、场的重构。数字化的五个支柱为客流、商品、订单、支付和会员五个核心商业要素的数据化。
2017-06-10 17:58:04,阿里统一淘宝天猫会员体系，淘气值将作为衡量标准,http://tech.sina.com.cn/2017-06-10/doc-ifyfzfyz2988227.shtml?cre=tianyi&mod=pctechc&loc=1&r=97&doct=0&rfunc=89&tj=none&s=0&tr=97,今日下午，阿里巴巴在游轮上召开会员首航发布会，宣布原先天猫和淘宝各自的会员等级评价标准，如今都统一纳入阿里会员体系中整体运营，“淘气值”将作为阿里会员等级的的衡量标准。阿里将会并针对不同“淘气值”的会员提供个性化服务。阿里巴巴首席市场官董本洪表示，今后的阿里大会员体系除了为消费者提供优质权益外，阿里还将借助大数据的力量，向品牌商输出智能化会员运营服务，打通线上线下多种消费场景，向探索新零售转型迈出新的一步。
2017-06-09 18:23:50,马云：新零售的核心是从销售商品转向服务消费者,http://tech.sina.com.cn/i/2017-06-09/doc-ifyfzfyz2773464.shtml,阿里巴巴集团董事局主席马云在2017阿里巴巴投资者日大会表示：“新零售的核心是从向消费者销售商品转向服务消费者。”阿里巴巴跟传统零售合作越好，对消费者越有利，这是一件皆大欢喜的事。马云说，电商至今仅占中国社会消费者品零售份额的15%，如果电商可以和线下的85%的传统零售商合作，将是一个皆大欢喜的结果。最重要的是，消费者能够享受到更优质的体验和服务。
2017-06-08 17:10:26,阿里巴巴新零售重构消费链路 “年度活跃消费者”成新商业核心指标,http://www.jiemian.com/article/1381773.html,6月8日，在阿里巴巴2017投资者日大会上，阿里巴巴集团CFO武卫提出：随着新零售战略推进，以天猫和淘宝为核心的零售平台正在重构商业场景，重构品牌触达和了解消费者的方式，极大提升品牌的消费者运营价值。因此，相比年度活跃买家，年度活跃消费者已成为更准确衡量阿里巴巴零售平台价值的指标，也是更加符合当下互联网发展趋势的核心指标。
2017-06-08 13:27:11,阿里投资者日，逾350全球机构探讨新零售,http://tech.sina.com.cn/i/2017-06-08/doc-ifyfzhac0450262.shtml,阿里巴巴集团将在杭州总部举行2017投资者日大会，包括集团董事局主席马云、CEO张勇在内的公司高管团队集体亮相，向逾350名全球机构投资者和分析师介绍阿里巴巴最新业务发展和战略目标。据信，天猫从传统零售向新零售时代的升级，以及阿里巴巴集团新零售战略对于中国商业生态的重构，将是本次大会的重要探讨内容。
